session_id,user_id,started_at,device,channel,visited_at,viewed_at,carted_at,checked_out_at,purchased_at
S02643,U02685,2026-01-13T18:17:15Z,Desktop,Organic,2026-01-13T18:17:15Z,2026-01-13T18:17:59Z,2026-01-13T18:20:07Z,2026-01-13T18:20:34Z,
S02644,U03294,2026-03-31T19:19:50Z,Mobile,Paid Search,2026-03-31T19:19:50Z,2026-03-31T19:21:52Z,2026-03-31T19:23:31Z,2026-03-31T19:26:14Z,2026-03-31T19:27:26Z
S02645,U02736,2026-01-31T22:31:31Z,Mobile,Organic,2026-01-31T22:31:31Z,2026-01-31T22:33:31Z,2026-01-31T22:36:23Z,,
S02646,U03161,2026-02-27T08:58:04Z,Mobile,Organic,2026-02-27T08:58:04Z,,,,
S02647,U02841,2026-01-31T21:17:28Z,Mobile,Organic,2026-01-31T21:17:28Z,,,,
S02648,U07836,2026-01-15T03:41:12Z,Mobile,Organic,2026-01-15T03:41:12Z,2026-01-15T03:41:32Z,,,
S02649,U00231,2026-03-07T08:44:15Z,Mobile,Organic,2026-03-07T08:44:15Z,,,,
S02650,U03099,2026-03-11T21:38:42Z,Mobile,Social,2026-03-11T21:38:42Z,2026-03-11T21:40:19Z,,,
S02651,U02089,2026-02-07T06:26:51Z,Mobile,Paid Search,2026-02-07T06:26:51Z,2026-02-07T06:28:46Z,2026-02-07T06:29:22Z,2026-02-07T06:31:30Z,
S02652,U07146,2026-02-11T23:06:19Z,Desktop,Organic,2026-02-11T23:06:19Z,,,,
S02653,U03059,2026-02-08T14:54:46Z,Desktop,Organic,2026-02-08T14:54:46Z,,,,
S02654,U01109,2026-01-05T06:52:40Z,Desktop,Paid Search,2026-01-05T06:52:40Z,2026-01-05T06:53:44Z,2026-01-05T06:54:30Z,2026-01-05T06:55:33Z,2026-01-05T06:57:53Z
S02655,U00951,2026-02-03T23:04:28Z,Mobile,Organic,2026-02-03T23:04:28Z,2026-02-03T23:07:06Z,2026-02-03T23:08:37Z,,
S02656,U03428,2026-01-03T20:56:51Z,Mobile,Social,2026-01-03T20:56:51Z,2026-01-03T20:58:07Z,,,
S02657,U00030,2026-03-26T22:05:36Z,Desktop,Social,2026-03-26T22:05:36Z,2026-03-26T22:06:30Z,,,
S02658,U07137,2026-02-05T22:20:34Z,Mobile,Social,2026-02-05T22:20:34Z,2026-02-05T22:22:13Z,2026-02-05T22:23:23Z,,
S02659,U06930,2026-02-12T19:34:29Z,Desktop,Paid Search,2026-02-12T19:34:29Z,2026-02-12T19:36:35Z,2026-02-12T19:37:35Z,2026-02-12T19:39:33Z,
S02660,U06875,2026-03-13T04:21:44Z,Desktop,Social,2026-03-13T04:21:44Z,,,,
S02661,U04839,2026-02-04T01:16:42Z,Mobile,Email,2026-02-04T01:16:42Z,2026-02-04T01:19:05Z,,,
S02662,U05341,2026-03-06T17:57:53Z,Mobile,Paid Search,2026-03-06T17:57:53Z,,,,
S02663,U02327,2026-03-07T08:05:56Z,Desktop,Organic,2026-03-07T08:05:56Z,,,,
S02664,U05878,2026-02-27T00:30:25Z,Desktop,Organic,2026-02-27T00:30:25Z,2026-02-27T00:30:38Z,,,
S02665,U07155,2026-01-15T12:42:38Z,Mobile,Social,2026-01-15T12:42:38Z,2026-01-15T12:42:53Z,2026-01-15T12:43:35Z,2026-01-15T12:45:14Z,2026-01-15T12:46:06Z
S02666,U07127,2026-02-03T02:28:09Z,Desktop,Organic,2026-02-03T02:28:09Z,2026-02-03T02:28:40Z,,,
S02667,U02200,2026-03-25T12:57:54Z,Mobile,Organic,2026-03-25T12:57:54Z,,,,
S02668,U05649,2026-01-09T00:42:59Z,Mobile,Social,2026-01-09T00:42:59Z,2026-01-09T00:44:18Z,2026-01-09T00:45:23Z,2026-01-09T00:47:08Z,
S02669,U03955,2026-01-31T20:03:19Z,Desktop,Organic,2026-01-31T20:03:19Z,,,,
S02670,U01182,2026-02-09T03:35:48Z,Tablet,Email,2026-02-09T03:35:48Z,2026-02-09T03:38:17Z,,,
S02671,U01238,2026-01-04T21:23:09Z,Desktop,Paid Search,2026-01-04T21:23:09Z,,,,
S02672,U03058,2026-02-02T20:54:39Z,Mobile,Organic,2026-02-02T20:54:39Z,2026-02-02T20:56:55Z,,,
S02673,U07292,2026-01-19T06:45:16Z,Mobile,Organic,2026-01-19T06:45:16Z,2026-01-19T06:46:20Z,2026-01-19T06:46:55Z,2026-01-19T06:49:44Z,2026-01-19T06:50:43Z
S02674,U00412,2026-03-09T15:42:53Z,Mobile,Paid Search,2026-03-09T15:42:53Z,2026-03-09T15:43:41Z,,,
S02675,U06382,2026-02-27T06:11:00Z,Mobile,Email,2026-02-27T06:11:00Z,2026-02-27T06:13:42Z,2026-02-27T06:14:52Z,2026-02-27T06:16:48Z,
S02676,U04455,2026-01-09T20:47:53Z,Mobile,Paid Search,2026-01-09T20:47:53Z,2026-01-09T20:48:05Z,2026-01-09T20:50:16Z,2026-01-09T20:50:33Z,2026-01-09T20:52:49Z
S02677,U03780,2026-02-12T20:30:04Z,Tablet,Organic,2026-02-12T20:30:04Z,2026-02-12T20:32:12Z,2026-02-12T20:32:30Z,2026-02-12T20:33:23Z,2026-02-12T20:34:00Z
S02678,U07247,2026-02-18T20:37:15Z,Mobile,Paid Search,2026-02-18T20:37:15Z,2026-02-18T20:39:04Z,,,
S02679,U02591,2026-01-24T04:22:02Z,Mobile,Social,2026-01-24T04:22:02Z,,,,
S02680,U00909,2026-02-05T14:50:13Z,Desktop,Email,2026-02-05T14:50:13Z,2026-02-05T14:52:43Z,,,
S02681,U02510,2026-01-09T17:15:23Z,Desktop,Paid Search,2026-01-09T17:15:23Z,2026-01-09T17:15:46Z,,,
S02682,U06444,2026-01-19T08:12:47Z,Desktop,Organic,2026-01-19T08:12:47Z,,,,
S02683,U03255,2026-01-17T06:41:13Z,Mobile,Organic,2026-01-17T06:41:13Z,2026-01-17T06:42:50Z,2026-01-17T06:45:30Z,2026-01-17T06:46:01Z,2026-01-17T06:46:15Z
S02684,U01477,2026-02-09T16:14:28Z,Desktop,Paid Search,2026-02-09T16:14:28Z,2026-02-09T16:14:43Z,2026-02-09T16:15:39Z,2026-02-09T16:18:29Z,2026-02-09T16:19:03Z
S02685,U04938,2026-01-17T17:07:26Z,Mobile,Social,2026-01-17T17:07:26Z,,,,
S02686,U02215,2026-03-13T00:52:39Z,Tablet,Social,2026-03-13T00:52:39Z,,,,
S02687,U03132,2026-03-30T13:04:26Z,Mobile,Paid Search,2026-03-30T13:04:26Z,2026-03-30T13:05:03Z,2026-03-30T13:05:41Z,2026-03-30T13:08:08Z,
S02688,U03315,2026-01-12T06:12:57Z,Desktop,Paid Search,2026-01-12T06:12:57Z,,,,
S02689,U07250,2026-03-31T10:23:45Z,Desktop,Social,2026-03-31T10:23:45Z,2026-03-31T10:25:57Z,,,
S02690,U00482,2026-03-07T15:20:20Z,Mobile,Paid Search,2026-03-07T15:20:20Z,,,,
S02691,U00194,2026-03-06T19:08:00Z,Mobile,Paid Search,2026-03-06T19:08:00Z,2026-03-06T19:09:09Z,,,
S02692,U00898,2026-03-26T20:17:51Z,Tablet,Email,2026-03-26T20:17:51Z,2026-03-26T20:20:06Z,2026-03-26T20:22:41Z,2026-03-26T20:24:42Z,2026-03-26T20:25:04Z
S02693,U05123,2026-03-09T07:20:24Z,Mobile,Email,2026-03-09T07:20:24Z,2026-03-09T07:21:24Z,,,
S02694,U02216,2026-01-30T10:08:36Z,Mobile,Paid Search,2026-01-30T10:08:36Z,2026-01-30T10:08:56Z,,,
S02695,U02610,2026-01-16T08:09:20Z,Mobile,Paid Search,2026-01-16T08:09:20Z,2026-01-16T08:10:17Z,2026-01-16T08:10:29Z,2026-01-16T08:11:21Z,2026-01-16T08:13:36Z
S02696,U07198,2026-01-19T00:31:46Z,Mobile,Organic,2026-01-19T00:31:46Z,2026-01-19T00:32:51Z,2026-01-19T00:33:06Z,2026-01-19T00:35:28Z,2026-01-19T00:36:52Z
S02697,U00040,2026-02-21T16:30:32Z,Mobile,Organic,2026-02-21T16:30:32Z,2026-02-21T16:32:55Z,,,
S02698,U06540,2026-03-14T03:16:34Z,Mobile,Organic,2026-03-14T03:16:34Z,2026-03-14T03:19:12Z,,,
S02699,U01248,2026-01-12T13:59:54Z,Mobile,Social,2026-01-12T13:59:54Z,,,,
S02700,U06814,2026-01-18T18:00:11Z,Mobile,Paid Search,2026-01-18T18:00:11Z,2026-01-18T18:02:37Z,,,
S02701,U03181,2026-03-15T16:44:30Z,Desktop,Paid Search,2026-03-15T16:44:30Z,2026-03-15T16:46:06Z,2026-03-15T16:46:37Z,,
S02702,U02007,2026-03-12T15:28:59Z,Mobile,Organic,2026-03-12T15:28:59Z,2026-03-12T15:29:14Z,,,
S02703,U03560,2026-03-17T18:45:08Z,Mobile,Organic,2026-03-17T18:45:08Z,2026-03-17T18:45:42Z,,,
S02704,U07229,2026-02-01T16:13:34Z,Mobile,Organic,2026-02-01T16:13:34Z,2026-02-01T16:14:07Z,,,
S02705,U01160,2026-03-13T13:26:55Z,Desktop,Organic,2026-03-13T13:26:55Z,,,,
S02706,U02129,2026-02-09T05:27:51Z,Tablet,Organic,2026-02-09T05:27:51Z,,,,
S02707,U06248,2026-03-27T00:26:17Z,Mobile,Organic,2026-03-27T00:26:17Z,2026-03-27T00:28:12Z,,,
S02708,U04893,2026-02-27T11:42:39Z,Mobile,Paid Search,2026-02-27T11:42:39Z,2026-02-27T11:45:17Z,,,
S02709,U00440,2026-02-04T14:43:28Z,Mobile,Organic,2026-02-04T14:43:28Z,2026-02-04T14:45:58Z,2026-02-04T14:48:52Z,,
S02710,U01247,2026-01-18T19:37:37Z,Desktop,Social,2026-01-18T19:37:37Z,,,,
S02711,U06284,2026-03-25T08:06:02Z,Mobile,Paid Search,2026-03-25T08:06:02Z,2026-03-25T08:06:12Z,2026-03-25T08:08:02Z,2026-03-25T08:10:27Z,2026-03-25T08:10:54Z
S02712,U06469,2026-03-30T11:49:27Z,Desktop,Paid Search,2026-03-30T11:49:27Z,,,,
S02713,U07624,2026-03-23T07:00:51Z,Mobile,Organic,2026-03-23T07:00:51Z,2026-03-23T07:02:57Z,2026-03-23T07:04:22Z,2026-03-23T07:07:10Z,2026-03-23T07:09:43Z
S02714,U03430,2026-03-12T12:05:17Z,Mobile,Organic,2026-03-12T12:05:17Z,,,,
S02715,U02835,2026-03-22T06:25:59Z,Desktop,Email,2026-03-22T06:25:59Z,2026-03-22T06:27:22Z,,,
S02716,U04929,2026-02-20T04:09:57Z,Desktop,Organic,2026-02-20T04:09:57Z,2026-02-20T04:10:21Z,2026-02-20T04:12:15Z,2026-02-20T04:12:46Z,2026-02-20T04:13:58Z
S02717,U06109,2026-02-28T03:09:19Z,Mobile,Social,2026-02-28T03:09:19Z,,,,
S02718,U05138,2026-01-26T04:37:46Z,Mobile,Email,2026-01-26T04:37:46Z,2026-01-26T04:39:25Z,2026-01-26T04:39:42Z,2026-01-26T04:40:59Z,
S02719,U06156,2026-02-17T00:25:11Z,Mobile,Paid Search,2026-02-17T00:25:11Z,2026-02-17T00:26:27Z,2026-02-17T00:26:48Z,,
S02720,U03433,2026-02-09T06:28:12Z,Desktop,Email,2026-02-09T06:28:12Z,,,,
S02721,U00878,2026-03-23T10:55:01Z,Mobile,Email,2026-03-23T10:55:01Z,2026-03-23T10:56:36Z,2026-03-23T10:58:19Z,2026-03-23T11:01:09Z,
S02722,U02865,2026-02-09T17:54:23Z,Desktop,Organic,2026-02-09T17:54:23Z,2026-02-09T17:56:20Z,2026-02-09T17:58:14Z,2026-02-09T17:59:05Z,
S02723,U01502,2026-01-13T04:35:43Z,Desktop,Social,2026-01-13T04:35:43Z,2026-01-13T04:35:53Z,,,
S02724,U06416,2026-02-23T14:06:20Z,Desktop,Email,2026-02-23T14:06:20Z,2026-02-23T14:07:09Z,,,
S02725,U03621,2026-02-05T02:47:18Z,Tablet,Paid Search,2026-02-05T02:47:18Z,,,,
S02726,U02209,2026-02-22T19:52:16Z,Mobile,Social,2026-02-22T19:52:16Z,,,,
S02727,U01308,2026-02-07T17:13:57Z,Mobile,Organic,2026-02-07T17:13:57Z,2026-02-07T17:16:50Z,2026-02-07T17:17:03Z,2026-02-07T17:17:40Z,
S02728,U07976,2026-02-08T18:13:34Z,Mobile,Email,2026-02-08T18:13:34Z,2026-02-08T18:14:44Z,2026-02-08T18:16:03Z,,
S02729,U06054,2026-02-09T01:57:11Z,Mobile,Paid Search,2026-02-09T01:57:11Z,,,,
S02730,U02755,2026-03-12T05:32:50Z,Desktop,Organic,2026-03-12T05:32:50Z,,,,
S02731,U01341,2026-02-25T09:12:12Z,Desktop,Social,2026-02-25T09:12:12Z,2026-02-25T09:14:49Z,,,
S02732,U02319,2026-01-03T14:33:05Z,Desktop,Organic,2026-01-03T14:33:05Z,2026-01-03T14:33:37Z,,,
S02733,U04510,2026-01-13T22:17:56Z,Mobile,Organic,2026-01-13T22:17:56Z,2026-01-13T22:18:43Z,,,
S02734,U05548,2026-01-01T15:37:14Z,Mobile,Organic,2026-01-01T15:37:14Z,2026-01-01T15:38:37Z,,,
S02735,U02272,2026-03-06T06:30:31Z,Desktop,Paid Search,2026-03-06T06:30:31Z,2026-03-06T06:32:28Z,,,
S02736,U02846,2026-02-21T14:45:04Z,Mobile,Social,2026-02-21T14:45:04Z,,,,
S02737,U07194,2026-01-13T01:35:33Z,Mobile,Organic,2026-01-13T01:35:33Z,2026-01-13T01:36:33Z,,,
S02738,U07072,2026-02-05T02:59:42Z,Desktop,Organic,2026-02-05T02:59:42Z,2026-02-05T03:01:34Z,2026-02-05T03:04:20Z,,
S02739,U04069,2026-03-09T15:25:59Z,Mobile,Email,2026-03-09T15:25:59Z,2026-03-09T15:28:53Z,,,
S02740,U00512,2026-02-19T01:55:29Z,Tablet,Organic,2026-02-19T01:55:29Z,,,,
S02741,U04852,2026-01-26T03:49:27Z,Mobile,Paid Search,2026-01-26T03:49:27Z,2026-01-26T03:49:49Z,2026-01-26T03:51:09Z,2026-01-26T03:51:22Z,2026-01-26T03:53:33Z
S02742,U00811,2026-01-31T03:53:36Z,Desktop,Paid Search,2026-01-31T03:53:36Z,2026-01-31T03:55:45Z,,,
S02743,U07247,2026-03-13T15:06:27Z,Mobile,Social,2026-03-13T15:06:27Z,2026-03-13T15:08:16Z,,,
S02744,U06155,2026-01-20T12:55:01Z,Desktop,Paid Search,2026-01-20T12:55:01Z,,,,
S02745,U06926,2026-03-06T09:24:25Z,Mobile,Paid Search,2026-03-06T09:24:25Z,,,,
S02746,U00078,2026-03-01T19:04:26Z,Mobile,Paid Search,2026-03-01T19:04:26Z,2026-03-01T19:04:55Z,2026-03-01T19:06:57Z,2026-03-01T19:08:33Z,
S02747,U04330,2026-01-16T00:49:26Z,Mobile,Organic,2026-01-16T00:49:26Z,2026-01-16T00:51:29Z,,,
S02748,U06230,2026-01-01T17:10:23Z,Mobile,Paid Search,2026-01-01T17:10:23Z,2026-01-01T17:11:31Z,,,
S02749,U04195,2026-02-23T03:51:05Z,Mobile,Paid Search,2026-02-23T03:51:05Z,2026-02-23T03:53:52Z,,,
S02750,U07202,2026-01-20T04:43:30Z,Desktop,Social,2026-01-20T04:43:30Z,,,,
S02751,U00989,2026-03-23T13:59:17Z,Mobile,Paid Search,2026-03-23T13:59:17Z,2026-03-23T14:01:31Z,2026-03-23T14:02:39Z,2026-03-23T14:04:36Z,
S02752,U00123,2026-01-14T00:15:14Z,Mobile,Organic,2026-01-14T00:15:14Z,2026-01-14T00:17:44Z,,,
S02753,U00121,2026-02-15T16:56:56Z,Desktop,Paid Search,2026-02-15T16:56:56Z,2026-02-15T16:58:11Z,,,
S02754,U07179,2026-02-07T07:04:08Z,Desktop,Organic,2026-02-07T07:04:08Z,2026-02-07T07:05:05Z,2026-02-07T07:05:46Z,2026-02-07T07:06:05Z,
S02755,U02887,2026-02-19T21:56:06Z,Desktop,Paid Search,2026-02-19T21:56:06Z,,,,
S02756,U06561,2026-02-03T14:30:20Z,Desktop,Organic,2026-02-03T14:30:20Z,2026-02-03T14:32:01Z,2026-02-03T14:34:49Z,2026-02-03T14:36:01Z,2026-02-03T14:37:44Z
S02757,U06871,2026-01-19T03:15:23Z,Mobile,Social,2026-01-19T03:15:23Z,2026-01-19T03:16:49Z,,,
S02758,U01783,2026-02-19T02:38:48Z,Mobile,Email,2026-02-19T02:38:48Z,2026-02-19T02:39:09Z,,,
S02759,U01283,2026-03-25T19:01:48Z,Desktop,Social,2026-03-25T19:01:48Z,2026-03-25T19:02:52Z,,,
S02760,U04735,2026-03-30T04:05:46Z,Desktop,Social,2026-03-30T04:05:46Z,2026-03-30T04:08:14Z,,,
S02761,U07479,2026-03-06T02:24:05Z,Mobile,Organic,2026-03-06T02:24:05Z,2026-03-06T02:26:03Z,,,
S02762,U01208,2026-01-10T00:33:47Z,Mobile,Organic,2026-01-10T00:33:47Z,2026-01-10T00:34:15Z,,,
S02763,U03312,2026-02-16T20:01:36Z,Tablet,Social,2026-02-16T20:01:36Z,,,,
S02764,U07066,2026-02-01T08:24:49Z,Desktop,Email,2026-02-01T08:24:49Z,2026-02-01T08:26:18Z,,,
S02765,U07213,2026-01-12T00:06:51Z,Mobile,Social,2026-01-12T00:06:51Z,,,,
S02766,U04019,2026-03-05T15:18:50Z,Mobile,Email,2026-03-05T15:18:50Z,2026-03-05T15:21:29Z,,,
S02767,U02630,2026-01-16T11:39:10Z,Mobile,Paid Search,2026-01-16T11:39:10Z,,,,
S02768,U03679,2026-01-15T04:58:52Z,Mobile,Organic,2026-01-15T04:58:52Z,,,,
S02769,U06268,2026-02-12T03:35:08Z,Mobile,Paid Search,2026-02-12T03:35:08Z,2026-02-12T03:37:27Z,2026-02-12T03:39:09Z,2026-02-12T03:40:55Z,
S02770,U03784,2026-03-23T01:39:38Z,Desktop,Social,2026-03-23T01:39:38Z,2026-03-23T01:41:26Z,2026-03-23T01:42:51Z,,
S02771,U03790,2026-02-25T13:27:51Z,Desktop,Paid Search,2026-02-25T13:27:51Z,2026-02-25T13:28:10Z,,,
S02772,U06775,2026-02-26T03:42:16Z,Mobile,Organic,2026-02-26T03:42:16Z,2026-02-26T03:42:57Z,,,
S02773,U01884,2026-02-03T17:30:04Z,Mobile,Paid Search,2026-02-03T17:30:04Z,2026-02-03T17:30:29Z,2026-02-03T17:32:43Z,2026-02-03T17:33:51Z,
S02774,U02472,2026-01-24T16:06:13Z,Mobile,Organic,2026-01-24T16:06:13Z,2026-01-24T16:07:46Z,,,
S02775,U01416,2026-03-27T06:35:32Z,Mobile,Organic,2026-03-27T06:35:32Z,2026-03-27T06:37:22Z,,,
S02776,U04229,2026-02-21T05:22:13Z,Desktop,Organic,2026-02-21T05:22:13Z,,,,
S02777,U00085,2026-01-06T16:20:11Z,Mobile,Organic,2026-01-06T16:20:11Z,2026-01-06T16:21:57Z,,,
S02778,U05787,2026-01-19T17:24:43Z,Desktop,Social,2026-01-19T17:24:43Z,2026-01-19T17:26:19Z,2026-01-19T17:28:49Z,,
S02779,U04946,2026-02-21T17:19:35Z,Mobile,Organic,2026-02-21T17:19:35Z,2026-02-21T17:22:00Z,,,
S02780,U05504,2026-03-06T17:18:03Z,Desktop,Paid Search,2026-03-06T17:18:03Z,2026-03-06T17:19:20Z,,,
S02781,U00472,2026-03-08T14:19:21Z,Mobile,Organic,2026-03-08T14:19:21Z,2026-03-08T14:21:05Z,,,
S02782,U04300,2026-02-03T00:13:09Z,Mobile,Organic,2026-02-03T00:13:09Z,,,,
S02783,U06081,2026-03-19T05:16:17Z,Mobile,Paid Search,2026-03-19T05:16:17Z,2026-03-19T05:17:50Z,,,
S02784,U02575,2026-02-27T15:37:18Z,Tablet,Social,2026-02-27T15:37:18Z,2026-02-27T15:40:15Z,,,
S02785,U04878,2026-02-22T16:23:32Z,Mobile,Paid Search,2026-02-22T16:23:32Z,,,,
S02786,U06968,2026-03-05T12:20:33Z,Mobile,Organic,2026-03-05T12:20:33Z,2026-03-05T12:20:50Z,2026-03-05T12:23:14Z,2026-03-05T12:24:10Z,2026-03-05T12:26:03Z
S02787,U05785,2026-01-17T16:34:55Z,Desktop,Organic,2026-01-17T16:34:55Z,2026-01-17T16:37:49Z,2026-01-17T16:38:25Z,2026-01-17T16:38:54Z,
S02788,U04029,2026-02-17T17:50:37Z,Mobile,Organic,2026-02-17T17:50:37Z,2026-02-17T17:51:29Z,2026-02-17T17:52:54Z,2026-02-17T17:55:23Z,2026-02-17T17:56:46Z
S02789,U03071,2026-03-12T14:42:52Z,Mobile,Organic,2026-03-12T14:42:52Z,2026-03-12T14:43:28Z,,,
S02790,U01468,2026-03-16T00:17:10Z,Mobile,Social,2026-03-16T00:17:10Z,2026-03-16T00:18:06Z,,,
S02791,U07295,2026-03-14T20:00:36Z,Mobile,Email,2026-03-14T20:00:36Z,2026-03-14T20:02:27Z,2026-03-14T20:02:56Z,2026-03-14T20:05:25Z,2026-03-14T20:05:53Z
S02792,U07569,2026-01-03T07:51:56Z,Desktop,Organic,2026-01-03T07:51:56Z,2026-01-03T07:52:16Z,,,
S02793,U01625,2026-03-29T00:23:32Z,Desktop,Organic,2026-03-29T00:23:32Z,2026-03-29T00:25:27Z,,,
S02794,U01834,2026-01-24T09:14:26Z,Desktop,Paid Search,2026-01-24T09:14:26Z,,,,
S02795,U03550,2026-02-26T05:49:19Z,Mobile,Social,2026-02-26T05:49:19Z,,,,
S02796,U00267,2026-03-13T00:11:38Z,Mobile,Email,2026-03-13T00:11:38Z,2026-03-13T00:13:11Z,2026-03-13T00:14:01Z,,
S02797,U00891,2026-03-20T22:18:34Z,Desktop,Paid Search,2026-03-20T22:18:34Z,2026-03-20T22:19:40Z,,,
S02798,U06211,2026-01-29T04:37:55Z,Mobile,Organic,2026-01-29T04:37:55Z,2026-01-29T04:40:23Z,,,
S02799,U02852,2026-01-21T20:50:50Z,Mobile,Paid Search,2026-01-21T20:50:50Z,2026-01-21T20:52:16Z,,,
S02800,U05887,2026-03-14T15:37:41Z,Mobile,Social,2026-03-14T15:37:41Z,2026-03-14T15:39:32Z,,,
S02801,U02489,2026-01-22T16:30:56Z,Desktop,Paid Search,2026-01-22T16:30:56Z,2026-01-22T16:31:58Z,,,
S02802,U00192,2026-02-03T22:41:54Z,Desktop,Paid Search,2026-02-03T22:41:54Z,2026-02-03T22:42:04Z,,,
S02803,U06130,2026-03-11T15:49:56Z,Mobile,Organic,2026-03-11T15:49:56Z,2026-03-11T15:51:39Z,,,
S02804,U05857,2026-01-03T06:10:35Z,Mobile,Organic,2026-01-03T06:10:35Z,,,,
S02805,U06322,2026-03-14T06:15:12Z,Mobile,Organic,2026-03-14T06:15:12Z,2026-03-14T06:16:57Z,,,
S02806,U04442,2026-02-08T08:40:20Z,Desktop,Organic,2026-02-08T08:40:20Z,2026-02-08T08:40:38Z,,,
S02807,U01690,2026-01-23T05:42:42Z,Mobile,Organic,2026-01-23T05:42:42Z,2026-01-23T05:43:34Z,2026-01-23T05:44:01Z,2026-01-23T05:45:46Z,
S02808,U05065,2026-02-12T12:31:35Z,Desktop,Organic,2026-02-12T12:31:35Z,,,,
S02809,U05595,2026-01-29T12:17:35Z,Mobile,Social,2026-01-29T12:17:35Z,,,,
S02810,U06624,2026-01-29T14:44:20Z,Mobile,Social,2026-01-29T14:44:20Z,2026-01-29T14:45:23Z,,,
S02811,U02018,2026-02-01T07:01:03Z,Desktop,Organic,2026-02-01T07:01:03Z,2026-02-01T07:01:54Z,,,
S02812,U04623,2026-01-17T00:15:49Z,Desktop,Organic,2026-01-17T00:15:49Z,,,,
S02813,U06461,2026-03-10T08:23:30Z,Mobile,Social,2026-03-10T08:23:30Z,2026-03-10T08:24:49Z,2026-03-10T08:27:27Z,2026-03-10T08:29:02Z,
S02814,U05037,2026-02-20T11:23:52Z,Desktop,Paid Search,2026-02-20T11:23:52Z,2026-02-20T11:24:16Z,2026-02-20T11:25:28Z,,
S02815,U04817,2026-02-21T07:12:43Z,Mobile,Paid Search,2026-02-21T07:12:43Z,2026-02-21T07:13:33Z,2026-02-21T07:13:46Z,2026-02-21T07:16:28Z,
S02816,U02801,2026-02-04T03:22:57Z,Mobile,Email,2026-02-04T03:22:57Z,2026-02-04T03:23:32Z,,,
S02817,U00819,2026-01-24T14:24:02Z,Mobile,Social,2026-01-24T14:24:02Z,2026-01-24T14:25:11Z,,,
S02818,U02610,2026-01-17T15:25:15Z,Desktop,Organic,2026-01-17T15:25:15Z,2026-01-17T15:27:35Z,,,
S02819,U01163,2026-02-21T09:10:13Z,Mobile,Social,2026-02-21T09:10:13Z,2026-02-21T09:13:01Z,,,
S02820,U01298,2026-02-27T08:19:18Z,Mobile,Paid Search,2026-02-27T08:19:18Z,2026-02-27T08:21:44Z,,,
S02821,U05777,2026-02-10T05:00:13Z,Mobile,Organic,2026-02-10T05:00:13Z,2026-02-10T05:01:53Z,,,
S02822,U01720,2026-02-12T12:54:41Z,Mobile,Organic,2026-02-12T12:54:41Z,,,,
S02823,U01948,2026-01-18T03:39:15Z,Mobile,Organic,2026-01-18T03:39:15Z,2026-01-18T03:39:37Z,,,
S02824,U01145,2026-02-26T17:39:44Z,Desktop,Paid Search,2026-02-26T17:39:44Z,2026-02-26T17:42:28Z,,,
S02825,U00766,2026-02-17T09:09:01Z,Desktop,Organic,2026-02-17T09:09:01Z,2026-02-17T09:10:11Z,,,
S02826,U07634,2026-02-02T22:52:30Z,Desktop,Organic,2026-02-02T22:52:30Z,2026-02-02T22:53:08Z,,,
S02827,U00340,2026-01-01T11:00:50Z,Desktop,Paid Search,2026-01-01T11:00:50Z,2026-01-01T11:03:42Z,,,
S02828,U06206,2026-03-15T07:13:08Z,Tablet,Social,2026-03-15T07:13:08Z,2026-03-15T07:15:48Z,,,
S02829,U07724,2026-02-25T12:53:57Z,Mobile,Social,2026-02-25T12:53:57Z,2026-02-25T12:55:34Z,,,
S02830,U07237,2026-03-11T10:33:09Z,Tablet,Organic,2026-03-11T10:33:09Z,2026-03-11T10:36:01Z,,,
S02831,U04436,2026-02-15T19:11:53Z,Mobile,Social,2026-02-15T19:11:53Z,2026-02-15T19:13:25Z,,,
S02832,U06060,2026-03-03T04:54:51Z,Mobile,Organic,2026-03-03T04:54:51Z,2026-03-03T04:56:42Z,,,
S02833,U07570,2026-03-26T21:16:51Z,Desktop,Paid Search,2026-03-26T21:16:51Z,2026-03-26T21:19:44Z,,,
S02834,U04551,2026-02-17T02:55:05Z,Desktop,Paid Search,2026-02-17T02:55:05Z,2026-02-17T02:56:01Z,,,
S02835,U06520,2026-01-02T03:52:11Z,Mobile,Paid Search,2026-01-02T03:52:11Z,2026-01-02T03:55:03Z,,,
S02836,U04825,2026-02-08T16:16:58Z,Mobile,Paid Search,2026-02-08T16:16:58Z,,,,
S02837,U06496,2026-01-24T00:27:46Z,Mobile,Email,2026-01-24T00:27:46Z,2026-01-24T00:29:06Z,2026-01-24T00:31:41Z,2026-01-24T00:34:23Z,2026-01-24T00:34:36Z
S02838,U03633,2026-03-25T15:12:03Z,Mobile,Social,2026-03-25T15:12:03Z,2026-03-25T15:13:57Z,,,
S02839,U04758,2026-02-03T12:28:37Z,Desktop,Organic,2026-02-03T12:28:37Z,2026-02-03T12:29:36Z,2026-02-03T12:31:48Z,,
S02840,U00614,2026-03-24T01:25:56Z,Mobile,Organic,2026-03-24T01:25:56Z,2026-03-24T01:26:27Z,,,
S02841,U01456,2026-02-01T13:29:53Z,Desktop,Paid Search,2026-02-01T13:29:53Z,2026-02-01T13:31:19Z,,,
S02842,U06982,2026-01-12T03:09:42Z,Desktop,Organic,2026-01-12T03:09:42Z,2026-01-12T03:10:03Z,,,
